  SEQUENCE:
interface_delta_X ligand_rms_no_super_X description
-11.814 3.398 c22_77_c22_0340_0001
-11.810 6.586 c22_77_c22_0944_0001
-11.809 1.928 c22_77_c22_0043_0001
-11.807 5.377 c22_44_c22_1160_0001
-11.804 5.733 c22_11_c22_0004_0001
-11.804 6.774 c22_88_c22_0398_0001
-11.800 5.162 c22_88_c22_0529_0001
-11.800 5.392 c22_44_c22_0129_0001
-11.796 6.644 c22_22_c22_0258_0001
-11.794 4.694 c22_55_c22_1047_0001
-11.793 3.762 c22_88_c22_1079_0001
-11.793 4.700 c22_11_c22_0276_0001
-11.792 5.306 c22_77_c22_0937_0001
-11.792 6.914 c22_33_c22_0464_0001
-11.791 4.635 c22_33_c22_0115_0001
-11.790 6.678 c22_33_c22_0905_0001
-11.788 6.869 c22_33_c22_1005_0001
-11.786 4.130 c22_55_c22_0482_0001
-11.785 3.699 c22_44_c22_0395_0001
-11.783 5.412 c22_22_c22_0331_0001
-11.782 2.308 c22_44_c22_0015_0001
-11.782 6.997 c22_66_c22_1072_0001
-11.780 4.962 c22_44_c22_0258_0001
-11.779 2.797 c22_55_c22_0570_0001
-11.778 3.823 c22_55_c22_0634_0001
-11.778 5.530 c22_77_c22_0784_0001
-11.777 4.280 c22_77_c22_0495_0001
-11.777 5.560 c22_44_c22_0575_0001
-11.775 2.973 c22_11_c22_0928_0001
-11.774 2.392 c22_66_c22_0253_0001
-11.774 2.497 c22_77_c22_0981_0001
-11.771 2.676 c22_55_c22_0390_0001
-11.770 4.503 c22_66_c22_1080_0001
-11.767 1.599 c22_77_c22_0219_0001
-11.767 5.773 c22_11_c22_0592_0001
-11.765 2.739 c22_11_c22_0270_0001
-11.763 4.514 c22_11_c22_0949_0001
-11.762 1.938 c22_55_c22_0752_0001
-11.762 2.343 c22_11_c22_0844_0001
-11.759 2.856 c22_11_c22_0649_0001
-11.759 7.245 c22_55_c22_0722_0001
-11.758 3.258 c22_22_c22_0852_0001
-11.756 2.313 c22_11_c22_0669_0001
-11.755 2.690 c22_22_c22_0199_0001
-11.754 4.417 c22_44_c22_0174_0001
-11.754 6.017 c22_88_c22_0012_0001
-11.753 6.239 c22_33_c22_0436_0001
-11.748 5.799 c22_77_c22_1203_0001
-11.747 4.242 c22_22_c22_0160_0001
-11.747 4.946 c22_33_c22_0524_0001
-11.746 2.318 c22_33_c22_0975_0001
-11.745 3.966 c22_55_c22_1106_0001
-11.744 3.977 c22_44_c22_0319_0001
-11.744 4.093 c22_33_c22_0076_0001
-11.743 2.493 c22_88_c22_0117_0001
-11.743 5.394 c22_11_c22_0316_0001
-11.740 5.798 c22_77_c22_0707_0001
-11.739 2.936 c22_66_c22_0004_0001
-11.739 4.911 c22_55_c22_1108_0001
-11.736 5.919 c22_66_c22_0304_0001
-11.736 6.832 c22_55_c22_0202_0001
-11.734 4.692 c22_44_c22_0416_0001
-11.734 7.153 c22_33_c22_0848_0001
-11.733 6.867 c22_44_c22_1211_0001
-11.730 6.617 c22_44_c22_0591_0001
-11.726 3.918 c22_33_c22_1215_0001
-11.726 6.255 c22_66_c22_0938_0001
-11.723 3.290 c22_11_c22_0575_0001
-11.723 4.988 c22_22_c22_0134_0001
-11.723 6.180 c22_44_c22_0810_0001
-11.723 6.590 c22_33_c22_0255_0001
-11.722 2.704 c22_22_c22_0655_0001
-11.717 3.698 c22_55_c22_1092_0001
-11.717 7.121 c22_33_c22_0083_0001
-11.716 1.884 c22_44_c22_0963_0001
-11.716 6.894 c22_33_c22_0783_0001
-11.715 2.200 c22_44_c22_0769_0001
-11.715 3.334 c22_11_c22_0556_0001
-11.715 5.814 c22_77_c22_0115_0001
-11.714 2.123 c22_22_c22_0229_0001
-11.713 2.063 c22_66_c22_1196_0001
-11.713 3.578 c22_44_c22_0390_0001
-11.710 2.296 c22_88_c22_0922_0001
-11.709 7.250 c22_22_c22_0796_0001
-11.707 3.714 c22_22_c22_0790_0001
-11.706 1.761 c22_44_c22_0373_0001
-11.706 2.804 c22_55_c22_0926_0001
-11.706 4.663 c22_11_c22_0221_0001
-11.704 3.227 c22_22_c22_0471_0001
-11.703 4.848 c22_22_c22_0949_0001
-11.703 5.553 c22_22_c22_0778_0001
-11.694 3.913 c22_33_c22_0979_0001
-11.692 2.338 c22_44_c22_0680_0001
-11.691 2.456 c22_88_c22_0002_0001
-11.690 6.401 c22_44_c22_1224_0001
-11.689 2.010 c22_33_c22_0444_0001
-11.689 2.349 c22_44_c22_1241_0001
-11.689 6.212 c22_88_c22_0069_0001
-11.687 4.350 c22_22_c22_0506_0001
-11.686 6.386 c22_88_c22_0054_0001
-11.684 6.075 c22_55_c22_0613_0001
-11.680 2.924 c22_44_c22_1112_0001
-11.678 2.325 c22_44_c22_0422_0001
-11.677 5.541 c22_22_c22_0878_0001
-11.676 5.745 c22_44_c22_0232_0001
-11.675 3.668 c22_44_c22_0366_0001
-11.674 2.305 c22_55_c22_0147_0001
-11.674 4.204 c22_44_c22_1156_0001
-11.672 5.530 c22_66_c22_1197_0001
-11.671 4.614 c22_55_c22_0459_0001
-11.671 6.575 c22_22_c22_0913_0001
-11.670 6.480 c22_33_c22_0190_0001
-11.669 2.245 c22_55_c22_0792_0001
-11.669 3.862 c22_55_c22_0233_0001
-11.668 2.164 c22_66_c22_1123_0001
-11.668 6.983 c22_33_c22_0207_0001
-11.667 2.750 c22_11_c22_0140_0001
-11.666 2.674 c22_55_c22_0557_0001
-11.665 2.994 c22_11_c22_1234_0001
-11.665 4.924 c22_22_c22_0809_0001
-11.664 2.479 c22_22_c22_1242_0001
-11.664 3.876 c22_44_c22_0763_0001
-11.664 6.298 c22_33_c22_0526_0001
-11.664 7.169 c22_22_c22_0458_0001
-11.663 2.326 c22_44_c22_0689_0001
-11.663 5.791 c22_44_c22_0674_0001
-11.660 3.751 c22_33_c22_0871_0001
-11.658 4.736 c22_11_c22_1112_0001
-11.654 4.649 c22_55_c22_0673_0001
-11.654 5.288 c22_77_c22_0257_0001
-11.653 2.415 c22_88_c22_1080_0001
-11.653 6.957 c22_55_c22_0496_0001
-11.650 3.801 c22_22_c22_0602_0001
-11.650 4.746 c22_11_c22_1241_0001
-11.649 2.187 c22_33_c22_0629_0001
-11.649 6.443 c22_33_c22_0523_0001
-11.647 4.352 c22_22_c22_0255_0001
-11.646 2.866 c22_11_c22_0652_0001
-11.646 4.640 c22_55_c22_0948_0001
-11.645 5.181 c22_77_c22_0155_0001
-11.640 3.640 c22_55_c22_0683_0001
-11.640 4.738 c22_11_c22_0868_0001
-11.639 6.577 c22_55_c22_1217_0001
-11.639 6.591 c22_44_c22_0431_0001
-11.636 2.204 c22_88_c22_0495_0001
-11.635 2.231 c22_22_c22_0339_0001
-11.633 4.314 c22_44_c22_0646_0001
-11.632 4.620 c22_33_c22_0402_0001
-11.632 5.658 c22_55_c22_0308_0001
-11.631 2.173 c22_66_c22_0308_0001
-11.631 4.374 c22_33_c22_0952_0001
-11.628 3.011 c22_88_c22_0214_0001
-11.628 3.502 c22_22_c22_0047_0001
-11.627 6.711 c22_88_c22_1209_0001
-11.626 2.051 c22_33_c22_0853_0001
-11.626 2.170 c22_11_c22_0679_0001
-11.626 3.897 c22_33_c22_0446_0001
-11.625 5.849 c22_11_c22_1114_0001
-11.623 2.693 c22_22_c22_0470_0001
-11.623 6.349 c22_77_c22_0731_0001
-11.622 4.345 c22_22_c22_1004_0001
-11.621 1.794 c22_33_c22_0543_0001
-11.621 3.961 c22_44_c22_0552_0001
-11.619 3.930 c22_44_c22_0011_0001
-11.619 6.061 c22_66_c22_1033_0001
-11.619 6.796 c22_33_c22_0011_0001
-11.616 2.375 c22_55_c22_0614_0001
-11.614 6.072 c22_66_c22_0816_0001
-11.614 6.820 c22_77_c22_0455_0001
-11.613 2.191 c22_88_c22_1053_0001
-11.613 3.805 c22_77_c22_0325_0001
-11.613 5.598 c22_33_c22_0696_0001
-11.611 2.556 c22_77_c22_0197_0001
-11.611 6.676 c22_44_c22_0379_0001
-11.610 4.608 c22_22_c22_0651_0001
-11.609 5.252 c22_11_c22_0355_0001
-11.606 6.408 c22_44_c22_1143_0001
-11.605 5.975 c22_33_c22_0661_0001
-11.604 3.602 c22_55_c22_0643_0001
-11.602 2.776 c22_11_c22_0392_0001
-11.601 2.639 c22_55_c22_0484_0001
-11.600 2.799 c22_22_c22_0805_0001
-11.599 6.269 c22_11_c22_0342_0001
-11.599 6.701 c22_11_c22_0790_0001
-11.598 3.672 c22_88_c22_1229_0001
-11.598 3.927 c22_33_c22_0943_0001
-11.597 5.515 c22_33_c22_0388_0001
-11.597 6.079 c22_66_c22_0458_0001
-11.597 6.701 c22_11_c22_0301_0001
-11.596 2.339 c22_44_c22_0107_0001
-11.596 4.672 c22_11_c22_1167_0001
-11.595 3.602 c22_55_c22_0173_0001
-11.592 4.797 c22_77_c22_0365_0001
-11.592 5.925 c22_11_c22_1105_0001
-11.592 7.225 c22_44_c22_0119_0001
-11.591 3.342 c22_22_c22_0528_0001
-11.590 2.599 c22_88_c22_0815_0001
-11.590 5.882 c22_11_c22_0991_0001
-11.590 6.609 c22_33_c22_0506_0001
-11.587 6.509 c22_22_c22_1210_0001
-11.585 3.244 c22_55_c22_1153_0001
-11.585 5.327 c22_44_c22_0396_0001
-11.585 5.935 c22_11_c22_0315_0001
-11.583 5.055 c22_11_c22_0350_0001
-11.581 5.351 c22_33_c22_0333_0001
-11.579 7.112 c22_11_c22_0132_0001
-11.578 5.000 c22_44_c22_0198_0001
-11.575 6.503 c22_22_c22_0222_0001
-11.575 6.797 c22_55_c22_1007_0001
-11.574 4.510 c22_33_c22_0930_0001
-11.573 5.355 c22_55_c22_0897_0001
-11.569 5.909 c22_88_c22_0307_0001
-11.567 7.001 c22_11_c22_0883_0001
-11.567 7.096 c22_33_c22_0859_0001
-11.566 5.097 c22_11_c22_1172_0001
-11.563 5.105 c22_77_c22_1179_0001
-11.563 5.294 c22_55_c22_0320_0001
-11.562 5.032 c22_66_c22_0110_0001
-11.562 5.455 c22_77_c22_0688_0001
-11.562 6.413 c22_22_c22_0836_0001
-11.561 5.672 c22_22_c22_1166_0001
-11.560 3.265 c22_11_c22_0542_0001
-11.560 6.301 c22_11_c22_0176_0001
-11.560 6.984 c22_66_c22_1122_0001
-11.559 2.334 c22_44_c22_0057_0001
-11.558 2.550 c22_33_c22_0916_0001
-11.558 5.746 c22_44_c22_1126_0001
-11.557 5.732 c22_44_c22_0816_0001
-11.556 3.282 c22_44_c22_0565_0001
-11.553 4.088 c22_55_c22_0916_0001
-11.549 4.791 c22_44_c22_0510_0001
-11.549 5.519 c22_66_c22_0723_0001
-11.548 5.349 c22_88_c22_0787_0001
-11.548 6.478 c22_33_c22_0548_0001
-11.547 4.974 c22_77_c22_0349_0001
-11.546 3.268 c22_22_c22_0698_0001
-11.544 5.420 c22_55_c22_1126_0001
-11.543 6.719 c22_33_c22_0198_0001
-11.543 6.932 c22_33_c22_0480_0001
-11.542 3.822 c22_11_c22_0060_0001
-11.541 6.068 c22_88_c22_0097_0001
-11.539 5.329 c22_55_c22_0749_0001
-11.539 5.427 c22_77_c22_1079_0001
-11.536 4.996 c22_22_c22_0521_0001
-11.535 5.287 c22_77_c22_0432_0001
-11.534 2.822 c22_66_c22_0068_0001
-11.534 5.378 c22_77_c22_0656_0001
-11.534 6.826 c22_66_c22_1096_0001
-11.533 6.724 c22_22_c22_0849_0001
-11.532 2.061 c22_44_c22_0671_0001
-11.532 3.335 c22_88_c22_0365_0001
-11.532 5.570 c22_55_c22_1013_0001
-11.531 5.206 c22_11_c22_1189_0001
-11.531 5.623 c22_77_c22_0300_0001
-11.530 2.788 c22_11_c22_0525_0001
-11.530 3.927 c22_44_c22_0100_0001
-11.527 4.643 c22_55_c22_0417_0001
-11.527 6.782 c22_66_c22_0482_0001
-11.526 1.932 c22_77_c22_0134_0001
-11.526 5.622 c22_77_c22_0095_0001
-11.525 2.657 c22_66_c22_0016_0001
-11.522 7.012 c22_44_c22_1072_0001
-11.521 3.767 c22_22_c22_0676_0001
-11.521 4.590 c22_33_c22_0528_0001
-11.520 6.071 c22_66_c22_0956_0001
-11.519 1.932 c22_77_c22_1042_0001
-11.519 6.133 c22_33_c22_0670_0001
-11.518 5.013 c22_55_c22_1226_0001
-11.515 3.005 c22_55_c22_1177_0001
-11.514 6.474 c22_88_c22_1048_0001
-11.509 6.386 c22_88_c22_0257_0001
-11.506 2.345 c22_44_c22_0666_0001
-11.506 5.589 c22_55_c22_0042_0001
-11.504 1.859 c22_44_c22_0241_0001
-11.504 2.971 c22_44_c22_0225_0001
-11.502 1.966 c22_11_c22_0041_0001
-11.501 5.091 c22_88_c22_0669_0001
-11.500 5.319 c22_33_c22_0885_0001
-11.499 5.813 c22_55_c22_0814_0001
-11.497 1.403 c22_77_c22_0699_0001
-11.497 2.069 c22_22_c22_0206_0001
-11.497 2.508 c22_88_c22_0451_0001
-11.497 5.143 c22_88_c22_0371_0001
-11.497 5.216 c22_22_c22_1076_0001
-11.495 2.855 c22_66_c22_0556_0001
-11.494 5.301 c22_66_c22_0037_0001
-11.494 6.966 c22_22_c22_0959_0001
-11.493 2.182 c22_33_c22_0698_0001
-11.490 5.895 c22_33_c22_1221_0001
-11.489 5.562 c22_55_c22_0009_0001
-11.487 2.772 c22_66_c22_0914_0001
-11.487 5.672 c22_22_c22_0312_0001
-11.487 5.689 c22_77_c22_0599_0001
-11.483 5.674 c22_44_c22_0191_0001
-11.483 5.876 c22_44_c22_1130_0001
-11.482 4.793 c22_88_c22_0213_0001
-11.481 2.307 c22_44_c22_0457_0001
-11.481 2.963 c22_55_c22_1230_0001
-11.481 4.018 c22_44_c22_0765_0001
-11.481 5.601 c22_66_c22_0222_0001
-11.480 2.260 c22_44_c22_0006_0001
-11.480 5.032 c22_77_c22_0906_0001
-11.479 4.620 c22_77_c22_1185_0001
-11.479 4.925 c22_33_c22_0691_0001
-11.479 6.722 c22_33_c22_0416_0001
-11.478 4.217 c22_11_c22_0200_0001
-11.476 5.582 c22_66_c22_0727_0001
-11.475 6.649 c22_88_c22_0342_0001
-11.472 3.982 c22_33_c22_1077_0001
-11.470 4.048 c22_33_c22_0449_0001
-11.469 6.092 c22_66_c22_0061_0001
-11.469 7.161 c22_11_c22_0825_0001
-11.467 2.395 c22_44_c22_1137_0001
-11.466 6.076 c22_33_c22_0756_0001
-11.465 5.843 c22_44_c22_1009_0001
-11.464 3.707 c22_22_c22_0218_0001
-11.464 5.421 c22_77_c22_1171_0001
-11.464 6.620 c22_44_c22_0099_0001
-11.463 3.660 c22_66_c22_0239_0001
-11.462 3.982 c22_55_c22_1158_0001
-11.462 5.175 c22_33_c22_0264_0001
-11.461 6.764 c22_44_c22_0925_0001
-11.459 2.044 c22_66_c22_0965_0001
-11.459 2.565 c22_55_c22_0680_0001
-11.457 6.345 c22_22_c22_0362_0001
-11.457 6.435 c22_66_c22_0284_0001
-11.457 8.345 c22_44_c22_1170_0001
-11.456 2.165 c22_66_c22_0390_0001
-11.456 2.926 c22_66_c22_0420_0001
-11.455 4.603 c22_22_c22_0433_0001
-11.454 5.119 c22_77_c22_1127_0001
-11.454 6.054 c22_88_c22_0010_0001
-11.453 4.878 c22_33_c22_0393_0001
-11.453 6.315 c22_22_c22_0743_0001
-11.451 3.500 c22_77_c22_1158_0001
-11.450 2.710 c22_66_c22_0609_0001
-11.450 6.166 c22_11_c22_1125_0001
-11.446 3.554 c22_66_c22_0368_0001
-11.445 5.147 c22_66_c22_0565_0001
-11.444 6.145 c22_66_c22_0946_0001
-11.443 4.628 c22_66_c22_0968_0001
-11.443 6.334 c22_11_c22_1052_0001
-11.442 2.119 c22_44_c22_0956_0001
-11.441 5.981 c22_88_c22_0129_0001
-11.439 1.895 c22_88_c22_0688_0001
-11.439 5.075 c22_22_c22_0646_0001
-11.438 4.014 c22_55_c22_1070_0001
-11.436 6.957 c22_22_c22_0758_0001
-11.435 6.054 c22_66_c22_1192_0001
-11.434 6.508 c22_22_c22_0214_0001
-11.434 6.585 c22_88_c22_0052_0001
-11.434 7.140 c22_11_c22_0368_0001
-11.434 7.838 c22_66_c22_0925_0001
-11.432 1.645 c22_66_c22_1109_0001
-11.432 2.516 c22_77_c22_0120_0001
-11.432 5.236 c22_44_c22_0741_0001
-11.431 2.402 c22_44_c22_0170_0001
-11.430 2.597 c22_66_c22_0310_0001
-11.429 6.692 c22_77_c22_0736_0001
-11.425 4.808 c22_77_c22_0942_0001
-11.423 6.803 c22_55_c22_0050_0001
-11.422 5.229 c22_77_c22_0618_0001
-11.421 3.712 c22_44_c22_0136_0001
-11.419 7.368 c22_88_c22_1073_0001
-11.417 2.656 c22_55_c22_0462_0001
-11.417 4.198 c22_77_c22_0150_0001
-11.416 6.752 c22_44_c22_0834_0001
-11.415 5.307 c22_77_c22_0557_0001
-11.414 5.133 c22_11_c22_0806_0001
-11.413 5.628 c22_11_c22_1113_0001
-11.412 2.524 c22_11_c22_0905_0001
-11.412 6.101 c22_11_c22_0839_0001
-11.410 5.290 c22_11_c22_0977_0001
-11.409 6.044 c22_44_c22_0368_0001
-11.409 6.975 c22_11_c22_0748_0001
-11.408 6.170 c22_33_c22_1169_0001
-11.406 3.276 c22_11_c22_0495_0001
-11.405 5.540 c22_11_c22_1226_0001
-11.405 7.005 c22_33_c22_0022_0001
-11.404 2.617 c22_11_c22_0030_0001
-11.400 5.823 c22_77_c22_1074_0001
-11.399 4.525 c22_33_c22_0789_0001
-11.398 6.516 c22_77_c22_0630_0001
-11.397 4.360 c22_55_c22_0038_0001
-11.396 5.758 c22_33_c22_1189_0001
-11.394 4.639 c22_55_c22_1157_0001
-11.394 5.396 c22_44_c22_0060_0001
-11.394 7.922 c22_55_c22_0267_0001
-11.393 1.556 c22_44_c22_0592_0001
-11.393 5.499 c22_44_c22_0978_0001
-11.393 6.612 c22_88_c22_1165_0001
-11.390 5.157 c22_77_c22_1022_0001
-11.389 4.486 c22_33_c22_0365_0001
-11.388 5.343 c22_22_c22_0393_0001
-11.388 5.391 c22_11_c22_0247_0001
-11.388 6.757 c22_22_c22_1205_0001
-11.388 6.843 c22_66_c22_0870_0001
-11.387 3.861 c22_88_c22_0415_0001
-11.387 7.140 c22_88_c22_0723_0001
-11.381 4.846 c22_33_c22_1202_0001
-11.381 5.881 c22_44_c22_0904_0001
-11.380 3.648 c22_66_c22_1130_0001
-11.379 3.481 c22_88_c22_0276_0001
-11.379 4.347 c22_77_c22_0598_0001
-11.379 6.143 c22_22_c22_0847_0001
-11.377 6.956 c22_33_c22_1153_0001
-11.373 2.426 c22_33_c22_0405_0001
-11.371 2.324 c22_55_c22_0366_0001
-11.368 5.751 c22_33_c22_0308_0001
-11.367 2.388 c22_33_c22_0977_0001
-11.367 5.777 c22_33_c22_0330_0001
-11.366 3.497 c22_55_c22_0744_0001
-11.366 6.363 c22_22_c22_0736_0001
-11.365 4.717 c22_11_c22_1037_0001
-11.363 6.496 c22_66_c22_1145_0001
-11.361 2.671 c22_77_c22_0165_0001
-11.359 4.917 c22_11_c22_0552_0001
-11.358 2.517 c22_77_c22_1168_0001
-11.358 6.059 c22_44_c22_0518_0001
-11.358 7.299 c22_88_c22_0095_0001
-11.356 2.134 c22_66_c22_0601_0001
-11.355 2.264 c22_77_c22_0032_0001
-11.355 2.590 c22_33_c22_0991_0001
-11.354 2.528 c22_33_c22_0035_0001
-11.354 5.134 c22_77_c22_0775_0001
-11.354 5.544 c22_88_c22_1109_0001
-11.353 3.031 c22_11_c22_0691_0001
-11.352 2.848 c22_11_c22_0385_0001
-11.352 3.478 c22_55_c22_0013_0001
-11.351 2.759 c22_11_c22_0236_0001
-11.351 5.879 c22_66_c22_0502_0001
-11.350 2.559 c22_77_c22_0998_0001
-11.347 3.339 c22_55_c22_0663_0001
-11.347 4.400 c22_55_c22_0055_0001
-11.345 6.310 c22_88_c22_0724_0001
-11.345 6.450 c22_22_c22_0080_0001
-11.343 2.365 c22_66_c22_1221_0001
-11.343 2.489 c22_55_c22_0881_0001
-11.333 6.149 c22_55_c22_0031_0001
-11.333 6.415 c22_55_c22_0784_0001
-11.333 6.784 c22_66_c22_0488_0001
-11.331 5.790 c22_66_c22_0877_0001
-11.330 2.158 c22_44_c22_0156_0001
-11.328 2.534 c22_44_c22_0811_0001
-11.328 2.767 c22_44_c22_0883_0001
-11.326 5.298 c22_11_c22_0110_0001
-11.326 5.728 c22_77_c22_0079_0001
-11.325 5.312 c22_77_c22_0722_0001
-11.324 3.639 c22_66_c22_1204_0001
-11.324 6.410 c22_22_c22_0562_0001
-11.321 7.456 c22_22_c22_1177_0001
-11.319 4.885 c22_77_c22_0209_0001
-11.314 2.958 c22_11_c22_0443_0001
-11.313 2.511 c22_66_c22_0371_0001
-11.312 2.241 c22_88_c22_0368_0001
-11.312 3.287 c22_22_c22_0744_0001
-11.312 7.357 c22_33_c22_0239_0001
-11.311 2.842 c22_88_c22_0099_0001
-11.311 3.862 c22_11_c22_0999_0001
-11.310 2.481 c22_33_c22_0328_0001
-11.309 5.079 c22_44_c22_0075_0001
-11.306 3.623 c22_88_c22_1124_0001
-11.306 4.504 c22_11_c22_1120_0001
-11.306 6.613 c22_55_c22_0071_0001
-11.305 2.183 c22_88_c22_0160_0001
-11.305 5.784 c22_66_c22_0345_0001
-11.304 1.719 c22_77_c22_0560_0001
-11.304 2.364 c22_44_c22_0605_0001
-11.302 2.307 c22_33_c22_0801_0001
-11.301 2.373 c22_44_c22_1038_0001
-11.301 2.800 c22_77_c22_1051_0001
-11.301 7.026 c22_77_c22_0793_0001
-11.300 4.194 c22_88_c22_0647_0001
-11.300 5.593 c22_33_c22_0088_0001
-11.299 3.077 c22_66_c22_1143_0001
-11.298 2.218 c22_44_c22_1002_0001
-11.297 6.254 c22_66_c22_0504_0001
-11.296 1.970 c22_88_c22_1155_0001
-11.296 6.161 c22_11_c22_0677_0001
-11.292 1.611 c22_77_c22_0111_0001
-11.292 2.286 c22_55_c22_1173_0001
-11.292 5.982 c22_66_c22_1164_0001
-11.290 5.313 c22_77_c22_0126_0001
-11.289 3.604 c22_33_c22_0030_0001
-11.288 2.754 c22_11_c22_0984_0001
-11.287 2.358 c22_88_c22_0413_0001
-11.286 4.762 c22_11_c22_0564_0001
-11.285 2.841 c22_33_c22_0247_0001
-11.281 5.796 c22_33_c22_0831_0001
-11.280 5.213 c22_55_c22_0666_0001
-11.278 4.928 c22_77_c22_0613_0001
-11.276 7.678 c22_44_c22_1081_0001
-11.275 2.868 c22_77_c22_0914_0001
-11.275 3.073 c22_22_c22_0273_0001
-11.272 4.830 c22_55_c22_0690_0001
-11.270 6.876 c22_66_c22_0268_0001
-11.269 6.927 c22_88_c22_0360_0001
-11.267 5.882 c22_55_c22_0414_0001
-11.265 5.109 c22_11_c22_0329_0001
-11.264 6.059 c22_44_c22_0204_0001
-11.264 6.645 c22_66_c22_0970_0001
-11.263 5.912 c22_44_c22_0499_0001
-11.261 2.397 c22_44_c22_0392_0001
-11.260 3.067 c22_11_c22_0007_0001
-11.258 6.430 c22_33_c22_0224_0001
-11.257 2.546 c22_77_c22_1043_0001
-11.257 4.228 c22_33_c22_0602_0001
-11.256 2.283 c22_11_c22_0354_0001
-11.256 6.025 c22_11_c22_1146_0001
-11.254 7.629 c22_88_c22_0913_0001
-11.251 5.084 c22_44_c22_0848_0001
-11.248 6.844 c22_77_c22_0189_0001
-11.248 9.846 c22_55_c22_0151_0001
-11.247 5.803 c22_22_c22_0550_0001
-11.245 4.155 c22_33_c22_0936_0001
-11.244 4.727 c22_44_c22_0150_0001
-11.242 3.931 c22_44_c22_0284_0001
-11.242 5.205 c22_44_c22_0293_0001
-11.242 6.046 c22_33_c22_0170_0001
-11.242 6.666 c22_11_c22_0094_0001
-11.242 7.246 c22_88_c22_0436_0001
-11.242 7.556 c22_33_c22_0599_0001
-11.241 6.757 c22_88_c22_0327_0001
-11.240 2.548 c22_44_c22_0569_0001
-11.240 3.955 c22_55_c22_1033_0001
-11.240 5.021 c22_33_c22_0028_0001
-11.239 2.485 c22_77_c22_0270_0001
-11.239 2.937 c22_33_c22_0762_0001
-11.239 3.354 c22_55_c22_0875_0001
-11.239 4.610 c22_88_c22_0057_0001
-11.238 5.572 c22_33_c22_0954_0001
-11.237 6.327 c22_11_c22_0462_0001
-11.235 2.100 c22_77_c22_0226_0001
-11.234 5.083 c22_88_c22_0273_0001
-11.234 5.084 c22_66_c22_0320_0001
-11.233 4.961 c22_77_c22_0502_0001
-11.231 3.379 c22_88_c22_0101_0001
-11.231 6.066 c22_88_c22_1059_0001
-11.228 6.913 c22_22_c22_0759_0001
-11.226 5.941 c22_44_c22_0118_0001
-11.225 3.091 c22_22_c22_1203_0001
-11.225 4.086 c22_55_c22_0554_0001
-11.224 4.488 c22_11_c22_0816_0001
-11.224 6.571 c22_66_c22_0009_0001
-11.223 4.860 c22_77_c22_0990_0001
-11.223 6.845 c22_88_c22_1118_0001
-11.222 5.448 c22_55_c22_0174_0001
-11.220 6.724 c22_88_c22_0743_0001
-11.219 5.822 c22_66_c22_1020_0001
-11.219 6.604 c22_11_c22_0680_0001
-11.218 4.969 c22_88_c22_0143_0001
-11.217 3.105 c22_22_c22_0100_0001
-11.213 4.704 c22_44_c22_0025_0001
-11.210 6.437 c22_11_c22_0215_0001
-11.210 6.993 c22_66_c22_0428_0001
-11.209 5.463 c22_77_c22_0542_0001
-11.204 2.668 c22_88_c22_0220_0001
-11.202 4.761 c22_55_c22_0989_0001
-11.202 5.927 c22_11_c22_0313_0001
-11.202 6.653 c22_11_c22_0268_0001
-11.201 4.285 c22_66_c22_0653_0001
-11.199 4.497 c22_11_c22_0106_0001
-11.198 4.660 c22_88_c22_0603_0001
-11.197 6.218 c22_88_c22_0065_0001
-11.195 5.898 c22_88_c22_0435_0001
-11.194 2.181 c22_66_c22_0605_0001
-11.192 5.525 c22_11_c22_0570_0001
-11.191 4.652 c22_44_c22_0297_0001
-11.191 5.969 c22_33_c22_0503_0001
-11.189 5.986 c22_22_c22_0377_0001
-11.188 2.273 c22_33_c22_1083_0001
-11.187 3.891 c22_66_c22_0254_0001
-11.187 6.728 c22_33_c22_1087_0001
-11.183 2.711 c22_55_c22_1099_0001
-11.183 3.933 c22_11_c22_1136_0001
-11.183 6.503 c22_44_c22_1080_0001
-11.181 3.895 c22_33_c22_0161_0001
-11.181 7.015 c22_33_c22_0063_0001
-11.179 5.987 c22_55_c22_1129_0001
-11.179 6.217 c22_33_c22_0875_0001
-11.179 6.368 c22_88_c22_0659_0001
-11.176 5.359 c22_33_c22_0468_0001
-11.174 5.393 c22_55_c22_1229_0001
-11.173 6.919 c22_55_c22_1225_0001
-11.169 4.929 c22_66_c22_0756_0001
-11.168 5.973 c22_55_c22_1021_0001
-11.166 4.142 c22_33_c22_0857_0001
-11.163 5.007 c22_22_c22_1145_0001
-11.163 6.826 c22_11_c22_0755_0001
-11.162 3.369 c22_55_c22_0529_0001
-11.162 3.798 c22_55_c22_0938_0001
-11.161 2.323 c22_44_c22_0027_0001
-11.161 2.880 c22_55_c22_1086_0001
-11.161 6.476 c22_55_c22_0943_0001
-11.161 7.404 c22_55_c22_1049_0001
-11.160 6.004 c22_22_c22_0487_0001
-11.158 6.564 c22_66_c22_0908_0001
-11.157 2.305 c22_33_c22_0876_0001
-11.156 2.539 c22_55_c22_0670_0001
-11.156 4.712 c22_44_c22_0012_0001
-11.156 4.744 c22_22_c22_0870_0001
-11.155 3.957 c22_33_c22_0404_0001
-11.154 3.575 c22_22_c22_0177_0001
-11.154 6.801 c22_77_c22_0711_0001
-11.153 5.934 c22_55_c22_0754_0001
-11.152 5.107 c22_22_c22_1126_0001
-11.149 6.711 c22_66_c22_1156_0001
