  SEQUENCE:
interface_delta_X ligand_rms_no_super_X description
-8.945 3.518 c13_22_c13_0573_0001
-8.944 5.776 c13_77_c13_1207_0001
-8.943 9.494 c13_11_c13_0967_0001
-8.942 6.310 c13_88_c13_0918_0001
-8.942 6.661 c13_88_c13_0058_0001
-8.941 8.868 c13_11_c13_1010_0001
-8.940 2.062 c13_11_c13_0507_0001
-8.940 4.644 c13_44_c13_1066_0001
-8.940 9.795 c13_44_c13_1019_0001
-8.938 5.445 c13_22_c13_1138_0001
-8.936 7.450 c13_11_c13_0018_0001
-8.935 3.538 c13_66_c13_0075_0001
-8.934 10.421 c13_11_c13_1137_0001
-8.934 9.184 c13_22_c13_1172_0001
-8.934 9.409 c13_55_c13_0475_0001
-8.933 10.167 c13_55_c13_0492_0001
-8.932 10.128 c13_88_c13_1025_0001
-8.932 5.894 c13_77_c13_1041_0001
-8.932 8.967 c13_44_c13_0815_0001
-8.928 10.114 c13_88_c13_0075_0001
-8.928 10.117 c13_22_c13_0888_0001
-8.928 8.572 c13_33_c13_0657_0001
-8.926 3.611 c13_88_c13_1015_0001
-8.925 9.725 c13_66_c13_1024_0001
-8.924 10.303 c13_11_c13_1123_0001
-8.924 4.821 c13_44_c13_0248_0001
-8.924 5.462 c13_88_c13_0024_0001
-8.921 4.993 c13_44_c13_1144_0001
-8.921 9.307 c13_66_c13_0058_0001
-8.919 3.492 c13_44_c13_0472_0001
-8.918 5.091 c13_44_c13_1020_0001
-8.917 2.047 c13_11_c13_0462_0001
-8.916 6.049 c13_66_c13_0769_0001
-8.913 4.765 c13_77_c13_0147_0001
-8.913 5.362 c13_66_c13_0758_0001
-8.913 8.867 c13_55_c13_0401_0001
-8.912 4.759 c13_55_c13_0164_0001
-8.911 4.407 c13_77_c13_0422_0001
-8.910 9.326 c13_77_c13_0806_0001
-8.910 9.969 c13_11_c13_0748_0001
-8.909 9.536 c13_88_c13_0803_0001
-8.908 5.796 c13_55_c13_0101_0001
-8.906 5.795 c13_11_c13_1142_0001
-8.906 8.552 c13_77_c13_0734_0001
-8.904 3.139 c13_77_c13_1138_0001
-8.904 6.061 c13_88_c13_0014_0001
-8.903 10.010 c13_77_c13_0871_0001
-8.902 6.620 c13_77_c13_0606_0001
-8.900 9.869 c13_66_c13_0849_0001
-8.899 10.767 c13_44_c13_0776_0001
-8.899 5.398 c13_77_c13_1093_0001
-8.898 5.236 c13_77_c13_1149_0001
-8.897 4.082 c13_66_c13_1080_0001
-8.894 3.989 c13_88_c13_0771_0001
-8.893 3.954 c13_55_c13_0263_0001
-8.893 4.667 c13_22_c13_0706_0001
-8.893 8.608 c13_33_c13_0734_0001
-8.891 8.759 c13_11_c13_1033_0001
-8.891 9.787 c13_66_c13_1075_0001
-8.890 7.819 c13_33_c13_0099_0001
-8.890 9.899 c13_44_c13_0962_0001
-8.889 4.440 c13_55_c13_0824_0001
-8.887 10.072 c13_77_c13_0971_0001
-8.887 2.248 c13_55_c13_0051_0001
-8.887 5.137 c13_66_c13_0577_0001
-8.886 10.054 c13_55_c13_1140_0001
-8.886 4.666 c13_88_c13_0109_0001
-8.886 5.908 c13_44_c13_0031_0001
-8.885 10.472 c13_55_c13_0530_0001
-8.885 9.229 c13_44_c13_0561_0001
-8.884 4.331 c13_77_c13_1231_0001
-8.883 2.538 c13_66_c13_0949_0001
-8.882 4.018 c13_44_c13_1194_0001
-8.882 7.335 c13_88_c13_1210_0001
-8.881 9.788 c13_77_c13_0849_0001
-8.879 3.044 c13_77_c13_0641_0001
-8.879 5.829 c13_22_c13_0407_0001
-8.879 9.317 c13_88_c13_1232_0001
-8.876 8.455 c13_66_c13_0149_0001
-8.876 9.186 c13_22_c13_1007_0001
-8.875 3.415 c13_33_c13_0293_0001
-8.875 5.318 c13_88_c13_0082_0001
-8.875 8.951 c13_55_c13_0627_0001
-8.874 4.186 c13_66_c13_1104_0001
-8.874 6.366 c13_55_c13_0846_0001
-8.874 8.470 c13_66_c13_1021_0001
-8.874 9.533 c13_66_c13_1039_0001
-8.873 5.043 c13_66_c13_0929_0001
-8.871 3.759 c13_22_c13_0097_0001
-8.870 8.996 c13_11_c13_0761_0001
-8.870 9.072 c13_66_c13_1186_0001
-8.869 4.546 c13_44_c13_1047_0001
-8.869 8.630 c13_11_c13_0216_0001
-8.868 7.808 c13_44_c13_0030_0001
-8.868 9.745 c13_55_c13_0833_0001
-8.867 3.645 c13_11_c13_0801_0001
-8.867 4.175 c13_88_c13_1240_0001
-8.867 6.239 c13_22_c13_0639_0001
-8.867 8.947 c13_33_c13_0784_0001
-8.866 4.233 c13_77_c13_0769_0001
-8.866 5.240 c13_77_c13_0170_0001
-8.866 9.897 c13_77_c13_0752_0001
-8.864 3.419 c13_44_c13_0139_0001
-8.862 4.045 c13_22_c13_0339_0001
-8.862 9.183 c13_44_c13_0328_0001
-8.862 9.347 c13_44_c13_0732_0001
-8.861 5.297 c13_55_c13_1112_0001
-8.861 7.772 c13_33_c13_0609_0001
-8.860 2.066 c13_11_c13_0287_0001
-8.860 5.399 c13_77_c13_0161_0001
-8.860 6.249 c13_88_c13_1153_0001
-8.859 8.797 c13_66_c13_0021_0001
-8.859 8.798 c13_11_c13_0815_0001
-8.858 6.614 c13_55_c13_0578_0001
-8.857 8.792 c13_44_c13_0619_0001
-8.853 4.385 c13_66_c13_0199_0001
-8.852 6.618 c13_55_c13_0412_0001
-8.851 5.887 c13_66_c13_0340_0001
-8.850 3.496 c13_11_c13_0840_0001
-8.849 4.916 c13_77_c13_0667_0001
-8.848 5.132 c13_55_c13_0763_0001
-8.848 5.930 c13_77_c13_0298_0001
-8.847 3.200 c13_88_c13_0765_0001
-8.846 3.440 c13_11_c13_0589_0001
-8.845 9.693 c13_55_c13_0302_0001
-8.844 9.101 c13_77_c13_0737_0001
-8.844 9.327 c13_11_c13_1096_0001
-8.842 8.252 c13_33_c13_1144_0001
-8.840 3.178 c13_88_c13_0246_0001
-8.840 8.891 c13_55_c13_0324_0001
-8.840 9.956 c13_33_c13_0822_0001
-8.839 10.602 c13_33_c13_1195_0001
-8.839 10.687 c13_88_c13_0243_0001
-8.839 2.694 c13_66_c13_0684_0001
-8.836 6.770 c13_66_c13_0669_0001
-8.835 10.193 c13_22_c13_0886_0001
-8.835 5.367 c13_88_c13_0490_0001
-8.834 3.262 c13_22_c13_0231_0001
-8.832 9.257 c13_88_c13_0495_0001
-8.832 9.980 c13_44_c13_0626_0001
-8.831 3.948 c13_88_c13_0128_0001
-8.828 3.134 c13_11_c13_0325_0001
-8.828 9.094 c13_66_c13_0727_0001
-8.827 10.153 c13_22_c13_1089_0001
-8.827 3.766 c13_88_c13_0978_0001
-8.827 4.923 c13_33_c13_0989_0001
-8.827 5.673 c13_88_c13_0880_0001
-8.826 8.819 c13_44_c13_0617_0001
-8.825 9.638 c13_44_c13_0854_0001
-8.824 2.863 c13_11_c13_0035_0001
-8.824 9.244 c13_77_c13_0333_0001
-8.823 10.146 c13_88_c13_0662_0001
-8.823 10.398 c13_44_c13_0663_0001
-8.822 7.154 c13_22_c13_0897_0001
-8.822 7.994 c13_55_c13_0509_0001
-8.822 9.214 c13_77_c13_0487_0001
-8.821 4.827 c13_66_c13_0570_0001
-8.821 4.962 c13_77_c13_1056_0001
-8.820 10.701 c13_88_c13_0173_0001
-8.819 4.466 c13_33_c13_0681_0001
-8.819 5.055 c13_88_c13_0741_0001
-8.818 3.816 c13_11_c13_0455_0001
-8.816 7.598 c13_11_c13_0890_0001
-8.815 9.991 c13_33_c13_0691_0001
-8.814 6.678 c13_11_c13_1070_0001
-8.813 5.112 c13_11_c13_0199_0001
-8.811 10.324 c13_66_c13_1203_0001
-8.811 3.607 c13_11_c13_0004_0001
-8.811 4.419 c13_88_c13_0439_0001
-8.810 10.559 c13_22_c13_0177_0001
-8.810 5.936 c13_88_c13_0356_0001
-8.809 10.659 c13_33_c13_1008_0001
-8.809 2.474 c13_77_c13_0516_0001
-8.809 2.947 c13_55_c13_0894_0001
-8.808 5.612 c13_77_c13_1020_0001
-8.807 4.446 c13_77_c13_0113_0001
-8.806 9.484 c13_55_c13_0885_0001
-8.805 4.431 c13_33_c13_0423_0001
-8.805 6.604 c13_33_c13_0669_0001
-8.805 9.577 c13_55_c13_0292_0001
-8.802 9.106 c13_11_c13_0978_0001
-8.801 5.749 c13_11_c13_0689_0001
-8.800 6.064 c13_55_c13_1054_0001
-8.800 8.714 c13_88_c13_0162_0001
-8.800 9.944 c13_88_c13_0475_0001
-8.799 4.151 c13_55_c13_1059_0001
-8.799 8.499 c13_33_c13_1120_0001
-8.798 7.843 c13_55_c13_0328_0001
-8.798 9.673 c13_77_c13_0909_0001
-8.796 10.046 c13_55_c13_1230_0001
-8.794 9.814 c13_66_c13_1188_0001
-8.793 7.887 c13_33_c13_1026_0001
-8.791 3.744 c13_22_c13_0263_0001
-8.791 5.814 c13_77_c13_0373_0001
-8.789 4.855 c13_77_c13_0127_0001
-8.789 5.619 c13_44_c13_0458_0001
-8.789 6.479 c13_22_c13_0638_0001
-8.788 5.676 c13_88_c13_0654_0001
-8.787 9.942 c13_33_c13_1129_0001
-8.786 8.109 c13_11_c13_0555_0001
-8.785 6.880 c13_77_c13_0248_0001
-8.783 4.322 c13_33_c13_0222_0001
-8.782 9.752 c13_55_c13_0701_0001
-8.781 4.929 c13_66_c13_0591_0001
-8.780 8.881 c13_11_c13_0809_0001
-8.779 3.451 c13_44_c13_0175_0001
-8.779 3.672 c13_77_c13_0651_0001
-8.778 5.434 c13_33_c13_1168_0001
-8.778 6.115 c13_22_c13_0359_0001
-8.777 3.172 c13_33_c13_0813_0001
-8.776 3.823 c13_33_c13_0840_0001
-8.776 4.262 c13_55_c13_0785_0001
-8.776 8.596 c13_22_c13_0368_0001
-8.776 8.909 c13_44_c13_0073_0001
-8.774 5.269 c13_88_c13_0685_0001
-8.774 9.686 c13_55_c13_0179_0001
-8.774 9.712 c13_55_c13_0120_0001
-8.772 6.242 c13_22_c13_0715_0001
-8.772 9.045 c13_66_c13_0029_0001
-8.770 8.324 c13_22_c13_0860_0001
-8.768 4.532 c13_88_c13_0321_0001
-8.766 9.023 c13_66_c13_0654_0001
-8.763 5.445 c13_77_c13_0244_0001
-8.762 5.121 c13_66_c13_0995_0001
-8.762 8.862 c13_77_c13_0451_0001
-8.759 4.136 c13_88_c13_1069_0001
-8.759 7.152 c13_66_c13_1173_0001
-8.758 5.010 c13_66_c13_1079_0001
-8.758 6.619 c13_22_c13_1015_0001
-8.757 2.905 c13_33_c13_1047_0001
-8.757 6.382 c13_66_c13_0277_0001
-8.757 9.247 c13_88_c13_0258_0001
-8.756 3.442 c13_33_c13_0578_0001
-8.756 9.938 c13_55_c13_1048_0001
-8.754 8.921 c13_44_c13_0089_0001
-8.753 3.681 c13_44_c13_0759_0001
-8.753 9.278 c13_22_c13_0630_0001
-8.752 4.217 c13_88_c13_0091_0001
-8.752 4.873 c13_33_c13_0736_0001
-8.750 8.954 c13_22_c13_0410_0001
-8.750 9.706 c13_22_c13_0900_0001
-8.749 8.891 c13_88_c13_0295_0001
-8.748 6.024 c13_77_c13_1220_0001
-8.747 4.518 c13_77_c13_0738_0001
-8.746 9.765 c13_66_c13_0912_0001
-8.745 10.528 c13_55_c13_0524_0001
-8.743 5.033 c13_66_c13_0983_0001
-8.742 2.318 c13_44_c13_0837_0001
-8.742 8.551 c13_88_c13_0890_0001
-8.741 8.986 c13_77_c13_0643_0001
-8.740 9.138 c13_66_c13_0917_0001
-8.739 4.620 c13_22_c13_0200_0001
-8.736 8.639 c13_88_c13_0278_0001
-8.735 10.420 c13_33_c13_0880_0001
-8.735 9.597 c13_44_c13_0891_0001
-8.734 9.344 c13_55_c13_1071_0001
-8.733 7.017 c13_88_c13_0408_0001
-8.731 6.020 c13_55_c13_0796_0001
-8.730 3.639 c13_88_c13_0652_0001
-8.730 6.383 c13_44_c13_1063_0001
-8.730 8.936 c13_55_c13_0388_0001
-8.730 9.646 c13_44_c13_1230_0001
-8.729 6.431 c13_55_c13_0601_0001
-8.729 9.387 c13_22_c13_0983_0001
-8.729 9.463 c13_88_c13_0314_0001
-8.727 9.359 c13_77_c13_0671_0001
-8.726 5.515 c13_11_c13_0030_0001
-8.725 7.153 c13_22_c13_0421_0001
-8.725 8.696 c13_55_c13_1169_0001
-8.724 6.071 c13_22_c13_0636_0001
-8.722 2.074 c13_11_c13_0583_0001
-8.722 9.817 c13_44_c13_1200_0001
-8.721 7.250 c13_88_c13_1065_0001
-8.721 7.405 c13_88_c13_0994_0001
-8.721 9.621 c13_33_c13_0975_0001
-8.720 10.734 c13_55_c13_0235_0001
-8.720 8.281 c13_22_c13_0400_0001
-8.718 3.575 c13_55_c13_0868_0001
-8.718 6.085 c13_66_c13_0542_0001
-8.717 10.509 c13_66_c13_0271_0001
-8.716 5.818 c13_66_c13_0216_0001
-8.716 9.262 c13_77_c13_0214_0001
-8.715 4.806 c13_55_c13_0527_0001
-8.715 8.675 c13_33_c13_0778_0001
-8.714 5.938 c13_11_c13_0413_0001
-8.714 8.587 c13_66_c13_0592_0001
-8.713 5.034 c13_88_c13_0229_0001
-8.713 9.429 c13_88_c13_1093_0001
-8.711 9.284 c13_44_c13_1227_0001
-8.711 9.701 c13_44_c13_0819_0001
-8.710 9.305 c13_55_c13_0819_0001
-8.709 10.556 c13_33_c13_1154_0001
-8.709 4.546 c13_11_c13_0817_0001
-8.709 5.617 c13_66_c13_1143_0001
-8.709 7.815 c13_66_c13_0795_0001
-8.707 9.462 c13_55_c13_1050_0001
-8.707 9.757 c13_11_c13_1004_0001
-8.705 4.275 c13_77_c13_0976_0001
-8.704 4.619 c13_88_c13_0797_0001
-8.701 3.941 c13_11_c13_0944_0001
-8.701 6.114 c13_55_c13_0504_0001
-8.700 10.542 c13_44_c13_1051_0001
-8.700 4.257 c13_22_c13_0978_0001
-8.700 6.361 c13_44_c13_0885_0001
-8.699 8.808 c13_44_c13_0665_0001
-8.695 9.107 c13_66_c13_1248_0001
-8.691 4.998 c13_66_c13_1007_0001
-8.689 9.423 c13_66_c13_0742_0001
-8.688 6.648 c13_55_c13_1162_0001
-8.686 9.159 c13_55_c13_0650_0001
-8.685 2.028 c13_11_c13_0137_0001
-8.685 9.065 c13_55_c13_1122_0001
-8.684 5.757 c13_88_c13_0438_0001
-8.683 10.159 c13_77_c13_1072_0001
-8.683 6.713 c13_22_c13_0452_0001
-8.683 9.863 c13_44_c13_0933_0001
-8.680 10.449 c13_77_c13_1042_0001
-8.679 4.612 c13_22_c13_1159_0001
-8.679 6.478 c13_11_c13_1141_0001
-8.679 9.339 c13_66_c13_0414_0001
-8.677 3.237 c13_33_c13_0871_0001
-8.676 3.567 c13_77_c13_0805_0001
-8.676 9.103 c13_33_c13_0747_0001
-8.675 9.653 c13_22_c13_0811_0001
-8.674 9.101 c13_44_c13_0811_0001
-8.674 9.617 c13_77_c13_0655_0001
-8.673 10.105 c13_44_c13_1112_0001
-8.673 5.573 c13_66_c13_1168_0001
-8.673 9.350 c13_55_c13_0681_0001
-8.672 2.822 c13_66_c13_0523_0001
-8.672 8.573 c13_55_c13_0645_0001
-8.671 3.020 c13_66_c13_0762_0001
-8.671 5.676 c13_77_c13_1196_0001
-8.670 3.686 c13_44_c13_0103_0001
-8.668 5.665 c13_66_c13_0541_0001
-8.667 9.691 c13_88_c13_1246_0001
-8.666 3.837 c13_44_c13_0625_0001
-8.665 8.461 c13_11_c13_1113_0001
-8.664 6.122 c13_11_c13_1160_0001
-8.663 4.732 c13_77_c13_0524_0001
-8.663 6.615 c13_11_c13_0704_0001
-8.660 6.354 c13_22_c13_1173_0001
-8.660 8.394 c13_33_c13_0584_0001
-8.660 9.809 c13_44_c13_0779_0001
-8.658 10.282 c13_11_c13_0095_0001
-8.657 10.345 c13_44_c13_0463_0001
-8.657 3.961 c13_11_c13_0087_0001
-8.656 5.279 c13_44_c13_0820_0001
-8.656 8.491 c13_11_c13_0953_0001
-8.656 9.806 c13_55_c13_0061_0001
-8.655 6.587 c13_11_c13_0641_0001
-8.655 9.853 c13_55_c13_0399_0001
-8.654 8.682 c13_88_c13_0315_0001
-8.653 6.121 c13_11_c13_0879_0001
-8.651 3.742 c13_88_c13_0280_0001
-8.650 6.552 c13_88_c13_0522_0001
-8.648 5.011 c13_77_c13_0353_0001
-8.648 6.712 c13_88_c13_0480_0001
-8.648 9.614 c13_22_c13_0826_0001
-8.647 5.664 c13_66_c13_0990_0001
-8.646 2.272 c13_44_c13_1158_0001
-8.645 5.342 c13_11_c13_0975_0001
-8.644 4.775 c13_44_c13_1076_0001
-8.643 5.152 c13_66_c13_0612_0001
-8.643 6.468 c13_11_c13_1162_0001
-8.643 8.872 c13_33_c13_0733_0001
-8.643 9.308 c13_77_c13_0478_0001
-8.643 9.673 c13_77_c13_0895_0001
-8.640 3.740 c13_44_c13_0122_0001
-8.640 5.277 c13_77_c13_0901_0001
-8.639 5.618 c13_55_c13_0751_0001
-8.638 4.180 c13_88_c13_0510_0001
-8.638 9.679 c13_88_c13_0409_0001
-8.637 9.104 c13_77_c13_0609_0001
-8.636 9.576 c13_88_c13_0247_0001
-8.635 7.163 c13_66_c13_0862_0001
-8.635 9.131 c13_11_c13_0378_0001
-8.631 2.337 c13_22_c13_0662_0001
-8.631 8.739 c13_55_c13_0251_0001
-8.629 0.978 c13_33_c13_0068_0001
-8.629 2.406 c13_55_c13_0972_0001
-8.629 5.885 c13_44_c13_1096_0001
-8.629 6.573 c13_55_c13_0389_0001
-8.628 10.072 c13_55_c13_0953_0001
-8.628 8.168 c13_88_c13_0895_0001
-8.627 4.603 c13_55_c13_0575_0001
-8.626 3.572 c13_11_c13_1124_0001
-8.626 5.202 c13_44_c13_0922_0001
-8.626 8.569 c13_11_c13_0398_0001
-8.626 8.878 c13_77_c13_0122_0001
-8.626 9.329 c13_66_c13_1101_0001
-8.625 8.430 c13_44_c13_0740_0001
-8.625 9.529 c13_77_c13_0078_0001
-8.624 10.061 c13_66_c13_0778_0001
-8.622 11.328 c13_11_c13_0033_0001
-8.621 1.819 c13_22_c13_0175_0001
-8.621 4.357 c13_55_c13_0321_0001
-8.620 8.484 c13_88_c13_0388_0001
-8.620 9.290 c13_88_c13_0885_0001
-8.618 2.923 c13_55_c13_0691_0001
-8.618 9.680 c13_77_c13_0360_0001
-8.617 4.494 c13_77_c13_0490_0001
-8.617 9.688 c13_77_c13_1191_0001
-8.615 9.435 c13_88_c13_0898_0001
-8.615 9.921 c13_55_c13_0357_0001
-8.614 9.898 c13_88_c13_0453_0001
-8.613 3.524 c13_44_c13_1243_0001
-8.612 5.888 c13_77_c13_0336_0001
-8.612 8.986 c13_77_c13_1015_0001
-8.610 8.934 c13_33_c13_0034_0001
-8.610 9.590 c13_22_c13_0644_0001
-8.609 5.347 c13_55_c13_0240_0001
-8.609 5.622 c13_77_c13_0312_0001
-8.608 4.995 c13_88_c13_0282_0001
-8.608 9.004 c13_88_c13_0875_0001
-8.607 7.780 c13_33_c13_0187_0001
-8.607 9.492 c13_77_c13_0086_0001
-8.606 5.996 c13_55_c13_0107_0001
-8.604 5.401 c13_88_c13_0818_0001
-8.601 3.076 c13_66_c13_0517_0001
-8.600 4.952 c13_77_c13_0990_0001
-8.600 8.820 c13_88_c13_1242_0001
-8.600 9.842 c13_88_c13_0166_0001
-8.600 9.921 c13_44_c13_0841_0001
-8.599 5.142 c13_33_c13_0042_0001
-8.598 4.042 c13_66_c13_0078_0001
-8.596 4.588 c13_22_c13_1079_0001
-8.594 4.698 c13_44_c13_0241_0001
-8.593 4.441 c13_88_c13_0305_0001
-8.593 8.129 c13_11_c13_0497_0001
-8.593 8.261 c13_88_c13_0088_0001
-8.593 8.952 c13_11_c13_0645_0001
-8.592 8.046 c13_33_c13_0418_0001
-8.591 9.241 c13_66_c13_0892_0001
-8.588 5.192 c13_55_c13_0136_0001
-8.588 9.860 c13_88_c13_0738_0001
-8.587 7.289 c13_44_c13_0810_0001
-8.586 8.565 c13_22_c13_0004_0001
-8.585 9.077 c13_55_c13_0571_0001
-8.584 3.106 c13_88_c13_0862_0001
-8.582 3.789 c13_11_c13_0469_0001
-8.581 5.736 c13_66_c13_0097_0001
-8.581 8.474 c13_77_c13_0215_0001
-8.580 10.932 c13_44_c13_1109_0001
-8.580 7.645 c13_66_c13_0108_0001
-8.579 9.031 c13_55_c13_0625_0001
-8.578 5.615 c13_66_c13_0471_0001
-8.577 5.474 c13_55_c13_0899_0001
-8.577 8.972 c13_77_c13_0199_0001
-8.575 3.992 c13_66_c13_1157_0001
-8.574 3.630 c13_55_c13_0853_0001
-8.574 8.300 c13_44_c13_0576_0001
-8.573 10.199 c13_77_c13_1172_0001
-8.572 6.636 c13_66_c13_0003_0001
-8.570 4.377 c13_22_c13_0530_0001
-8.566 5.132 c13_66_c13_1108_0001
-8.565 6.807 c13_55_c13_0606_0001
-8.565 7.103 c13_11_c13_0484_0001
-8.565 9.837 c13_55_c13_1134_0001
-8.564 10.078 c13_55_c13_0276_0001
-8.563 6.494 c13_11_c13_0842_0001
-8.563 8.952 c13_44_c13_0337_0001
-8.562 5.890 c13_44_c13_1184_0001
-8.561 5.011 c13_33_c13_0579_0001
-8.561 5.235 c13_88_c13_0189_0001
-8.561 9.328 c13_11_c13_1062_0001
-8.560 4.326 c13_88_c13_1239_0001
-8.560 4.773 c13_77_c13_0889_0001
-8.559 9.152 c13_66_c13_0645_0001
-8.558 10.581 c13_88_c13_0525_0001
-8.558 9.145 c13_55_c13_0596_0001
-8.558 9.733 c13_22_c13_0439_0001
-8.557 8.625 c13_22_c13_0251_0001
-8.557 9.435 c13_66_c13_0139_0001
-8.556 9.743 c13_88_c13_0299_0001
-8.555 7.872 c13_66_c13_0032_0001
-8.552 6.480 c13_22_c13_1135_0001
-8.551 5.731 c13_55_c13_1172_0001
-8.551 6.521 c13_88_c13_0563_0001
-8.550 3.514 c13_66_c13_0550_0001
-8.549 10.089 c13_55_c13_0288_0001
-8.549 6.710 c13_66_c13_0067_0001
-8.547 10.094 c13_77_c13_0561_0001
-8.547 8.588 c13_66_c13_0006_0001
-8.546 9.563 c13_88_c13_0732_0001
-8.545 10.038 c13_22_c13_0722_0001
-8.545 9.436 c13_77_c13_1142_0001
-8.545 9.542 c13_66_c13_0284_0001
-8.544 4.397 c13_77_c13_0479_0001
-8.544 6.644 c13_33_c13_0766_0001
-8.543 4.826 c13_77_c13_0203_0001
-8.542 5.579 c13_55_c13_0766_0001
-8.541 10.069 c13_33_c13_1174_0001
-8.541 10.975 c13_33_c13_1024_0001
-8.541 5.829 c13_88_c13_0540_0001
-8.541 9.713 c13_88_c13_0365_0001
-8.540 3.653 c13_11_c13_0005_0001
-8.540 9.429 c13_11_c13_1082_0001
-8.539 10.029 c13_66_c13_0484_0001
-8.539 10.908 c13_88_c13_0735_0001
-8.539 9.878 c13_22_c13_0922_0001
-8.538 4.050 c13_44_c13_1185_0001
-8.537 4.909 c13_22_c13_0584_0001
-8.537 9.792 c13_11_c13_1019_0001
-8.536 10.768 c13_44_c13_0219_0001
-8.534 7.868 c13_22_c13_0486_0001
-8.533 8.976 c13_11_c13_0687_0001
-8.533 9.979 c13_44_c13_0305_0001
-8.532 5.505 c13_77_c13_0348_0001
-8.532 5.568 c13_88_c13_0055_0001
-8.531 4.375 c13_77_c13_0309_0001
-8.530 8.689 c13_11_c13_0551_0001
-8.530 9.997 c13_88_c13_0796_0001
-8.529 5.044 c13_11_c13_0911_0001
-8.528 2.414 c13_44_c13_0853_0001
-8.528 9.462 c13_55_c13_0881_0001
-8.527 11.318 c13_44_c13_0473_0001
-8.527 7.806 c13_11_c13_0302_0001
-8.521 9.901 c13_44_c13_0893_0001
-8.520 10.684 c13_44_c13_0410_0001
-8.520 8.781 c13_77_c13_0032_0001
-8.519 3.721 c13_22_c13_0313_0001
-8.519 4.561 c13_77_c13_0458_0001
-8.518 10.594 c13_33_c13_0779_0001
-8.516 4.682 c13_88_c13_0098_0001
-8.516 6.352 c13_77_c13_0269_0001
-8.513 0.948 c13_44_c13_0135_0001
-8.513 10.650 c13_33_c13_1093_0001
-8.512 4.491 c13_33_c13_0674_0001
-8.512 5.164 c13_77_c13_0520_0001
-8.511 5.832 c13_66_c13_1171_0001
-8.511 8.731 c13_22_c13_0969_0001
-8.509 3.440 c13_22_c13_1155_0001
-8.507 6.191 c13_66_c13_0044_0001
-8.507 9.813 c13_77_c13_1200_0001
-8.506 9.164 c13_66_c13_0265_0001
-8.505 10.871 c13_11_c13_0648_0001
-8.505 6.581 c13_88_c13_1051_0001
-8.503 5.086 c13_77_c13_0191_0001
-8.503 8.964 c13_22_c13_0084_0001
-8.501 6.201 c13_77_c13_0503_0001
-8.501 7.980 c13_11_c13_0206_0001
-8.499 5.425 c13_77_c13_0730_0001
-8.499 7.920 c13_44_c13_0920_0001
-8.499 9.371 c13_66_c13_0566_0001
-8.498 5.413 c13_66_c13_0398_0001
-8.497 7.789 c13_44_c13_0117_0001
-8.494 8.075 c13_44_c13_0615_0001
-8.492 5.882 c13_22_c13_0274_0001
-8.492 5.964 c13_44_c13_0394_0001
-8.491 4.909 c13_22_c13_0323_0001
-8.491 6.821 c13_44_c13_0320_0001
-8.490 10.363 c13_55_c13_0605_0001
-8.488 9.796 c13_44_c13_0209_0001
-8.486 10.558 c13_33_c13_0704_0001
-8.486 5.701 c13_66_c13_0750_0001
-8.486 6.607 c13_66_c13_1087_0001
-8.486 8.705 c13_33_c13_0980_0001
-8.485 10.677 c13_55_c13_0637_0001
-8.485 5.498 c13_77_c13_0235_0001
-8.485 8.877 c13_33_c13_0021_0001
-8.484 10.074 c13_33_c13_0788_0001
-8.483 3.578 c13_77_c13_0948_0001
-8.483 3.779 c13_11_c13_0017_0001
-8.482 3.763 c13_33_c13_1142_0001
-8.482 5.391 c13_55_c13_0730_0001
-8.482 9.599 c13_77_c13_1247_0001
-8.481 3.676 c13_11_c13_0434_0001
-8.481 3.766 c13_88_c13_1117_0001
-8.481 4.161 c13_11_c13_0190_0001
-8.481 8.166 c13_55_c13_0914_0001
-8.481 8.741 c13_22_c13_0522_0001
-8.477 3.497 c13_44_c13_0436_0001
-8.477 4.067 c13_66_c13_0536_0001
-8.477 9.083 c13_66_c13_1126_0001
-8.476 3.502 c13_33_c13_0013_0001
-8.476 8.149 c13_66_c13_0773_0001
-8.475 8.033 c13_77_c13_0151_0001
-8.472 5.970 c13_77_c13_1010_0001
-8.469 9.177 c13_77_c13_1125_0001
-8.468 2.619 c13_44_c13_0132_0001
-8.468 4.595 c13_88_c13_0211_0001
-8.468 5.381 c13_77_c13_0635_0001
-8.468 5.965 c13_33_c13_0809_0001
-8.468 8.650 c13_11_c13_0691_0001
-8.468 9.356 c13_77_c13_0988_0001
-8.468 9.380 c13_77_c13_1100_0001
-8.468 9.966 c13_66_c13_0458_0001
-8.467 4.949 c13_77_c13_0502_0001
-8.465 10.697 c13_44_c13_1094_0001
-8.465 9.443 c13_77_c13_0820_0001
-8.464 10.171 c13_44_c13_0834_0001
-8.464 10.635 c13_88_c13_1090_0001
-8.464 5.772 c13_77_c13_1205_0001
-8.463 4.804 c13_77_c13_0344_0001
-8.463 6.057 c13_66_c13_0483_0001
-8.458 10.338 c13_11_c13_0856_0001
-8.458 4.635 c13_22_c13_1201_0001
-8.458 9.424 c13_44_c13_0871_0001
-8.457 10.029 c13_55_c13_0931_0001
-8.456 6.771 c13_55_c13_0042_0001
-8.456 9.307 c13_77_c13_0118_0001
-8.454 5.539 c13_55_c13_0507_0001
-8.449 7.010 c13_55_c13_0537_0001
-8.449 8.129 c13_22_c13_0464_0001
-8.448 4.602 c13_44_c13_0791_0001
-8.448 4.703 c13_44_c13_0595_0001
