  SEQUENCE:
interface_delta_X ligand_rms_no_super_X description
-12.867 4.510 c18_77_c18_1096_0001
-12.863 1.427 c18_66_c18_0100_0001
-12.859 7.084 c18_33_c18_0082_0001
-12.858 8.633 c18_44_c18_0833_0001
-12.855 8.822 c18_77_c18_0276_0001
-12.854 4.828 c18_33_c18_1074_0001
-12.851 7.304 c18_44_c18_0340_0001
-12.847 7.014 c18_33_c18_1246_0001
-12.846 9.796 c18_77_c18_0801_0001
-12.845 8.533 c18_22_c18_1087_0001
-12.840 6.688 c18_11_c18_0165_0001
-12.838 2.853 c18_77_c18_0317_0001
-12.837 8.565 c18_88_c18_0700_0001
-12.836 4.752 c18_88_c18_0823_0001
-12.835 4.006 c18_22_c18_0410_0001
-12.821 6.640 c18_88_c18_0073_0001
-12.821 9.661 c18_66_c18_0421_0001
-12.819 4.577 c18_11_c18_0168_0001
-12.818 5.090 c18_44_c18_0031_0001
-12.816 8.318 c18_77_c18_0827_0001
-12.813 4.055 c18_66_c18_0230_0001
-12.813 4.458 c18_44_c18_1118_0001
-12.809 4.027 c18_22_c18_0983_0001
-12.809 6.861 c18_88_c18_0570_0001
-12.807 6.124 c18_88_c18_0511_0001
-12.807 9.235 c18_66_c18_0287_0001
-12.806 6.838 c18_77_c18_0608_0001
-12.803 10.220 c18_22_c18_1230_0001
-12.799 3.470 c18_11_c18_0365_0001
-12.797 3.285 c18_88_c18_0370_0001
-12.796 3.908 c18_11_c18_0267_0001
-12.796 7.120 c18_66_c18_1246_0001
-12.796 7.553 c18_44_c18_0376_0001
-12.792 3.382 c18_66_c18_0011_0001
-12.791 4.807 c18_22_c18_0466_0001
-12.790 5.011 c18_22_c18_0454_0001
-12.789 2.089 c18_33_c18_1033_0001
-12.789 7.679 c18_66_c18_0301_0001
-12.788 6.680 c18_22_c18_0329_0001
-12.786 5.189 c18_66_c18_1206_0001
-12.786 9.479 c18_55_c18_0650_0001
-12.785 4.737 c18_88_c18_0651_0001
-12.785 7.726 c18_33_c18_0720_0001
-12.783 9.599 c18_33_c18_0041_0001
-12.779 6.558 c18_11_c18_0425_0001
-12.778 4.998 c18_11_c18_0391_0001
-12.773 6.052 c18_66_c18_0092_0001
-12.773 8.389 c18_88_c18_1137_0001
-12.769 1.160 c18_33_c18_0751_0001
-12.769 7.750 c18_33_c18_0739_0001
-12.769 9.052 c18_88_c18_0050_0001
-12.759 3.971 c18_44_c18_0890_0001
-12.759 8.611 c18_77_c18_0665_0001
-12.756 4.915 c18_11_c18_0170_0001
-12.754 6.832 c18_22_c18_0730_0001
-12.754 6.972 c18_66_c18_0701_0001
-12.747 10.162 c18_44_c18_0841_0001
-12.747 6.506 c18_66_c18_1107_0001
-12.744 5.541 c18_77_c18_0498_0001
-12.744 9.997 c18_44_c18_0014_0001
-12.743 3.946 c18_22_c18_0325_0001
-12.740 4.553 c18_77_c18_0517_0001
-12.740 7.291 c18_22_c18_1097_0001
-12.738 3.137 c18_55_c18_0662_0001
-12.738 8.076 c18_44_c18_0101_0001
-12.737 7.400 c18_77_c18_0951_0001
-12.734 4.744 c18_44_c18_0110_0001
-12.734 5.183 c18_88_c18_0905_0001
-12.734 5.551 c18_55_c18_0233_0001
-12.732 4.642 c18_11_c18_1246_0001
-12.732 6.777 c18_33_c18_1046_0001
-12.732 9.293 c18_44_c18_0491_0001
-12.730 2.596 c18_33_c18_0419_0001
-12.727 3.466 c18_22_c18_0962_0001
-12.727 4.015 c18_33_c18_0765_0001
-12.726 2.374 c18_11_c18_0938_0001
-12.725 4.376 c18_11_c18_0495_0001
-12.721 1.631 c18_55_c18_0457_0001
-12.721 9.139 c18_33_c18_0544_0001
-12.720 4.321 c18_22_c18_0042_0001
-12.717 2.394 c18_88_c18_0556_0001
-12.717 7.182 c18_66_c18_0050_0001
-12.715 8.384 c18_44_c18_0435_0001
-12.714 4.420 c18_66_c18_0324_0001
-12.713 6.177 c18_88_c18_0218_0001
-12.710 7.365 c18_33_c18_1178_0001
-12.708 7.542 c18_77_c18_1031_0001
-12.707 8.863 c18_55_c18_0653_0001
-12.703 5.307 c18_44_c18_0185_0001
-12.702 10.155 c18_44_c18_1053_0001
-12.702 5.831 c18_55_c18_0876_0001
-12.699 7.612 c18_44_c18_0640_0001
-12.698 8.178 c18_44_c18_1148_0001
-12.692 7.670 c18_55_c18_1139_0001
-12.692 8.583 c18_11_c18_0050_0001
-12.691 4.410 c18_55_c18_0080_0001
-12.691 7.124 c18_11_c18_0780_0001
-12.689 3.733 c18_22_c18_0176_0001
-12.688 6.020 c18_33_c18_0080_0001
-12.683 10.095 c18_44_c18_0992_0001
-12.683 6.730 c18_11_c18_0103_0001
-12.683 8.859 c18_66_c18_0237_0001
-12.682 5.049 c18_22_c18_0250_0001
-12.681 6.582 c18_44_c18_0484_0001
-12.677 10.311 c18_77_c18_0358_0001
-12.677 8.647 c18_33_c18_0189_0001
-12.670 3.236 c18_22_c18_1232_0001
-12.668 6.666 c18_77_c18_0489_0001
-12.667 2.432 c18_22_c18_0926_0001
-12.667 9.585 c18_55_c18_0584_0001
-12.665 3.538 c18_66_c18_1163_0001
-12.665 4.288 c18_55_c18_0168_0001
-12.665 7.335 c18_22_c18_1170_0001
-12.664 2.976 c18_77_c18_0897_0001
-12.663 3.253 c18_44_c18_0580_0001
-12.660 7.120 c18_66_c18_0338_0001
-12.657 6.470 c18_11_c18_0609_0001
-12.656 9.015 c18_22_c18_0640_0001
-12.655 8.213 c18_44_c18_0007_0001
-12.653 4.854 c18_77_c18_0256_0001
-12.653 6.655 c18_88_c18_0214_0001
-12.651 5.366 c18_44_c18_0930_0001
-12.650 2.354 c18_44_c18_0758_0001
-12.649 8.596 c18_77_c18_0201_0001
-12.648 4.449 c18_44_c18_0920_0001
-12.647 4.311 c18_11_c18_0054_0001
-12.645 2.208 c18_88_c18_0514_0001
-12.644 7.119 c18_44_c18_0394_0001
-12.638 1.894 c18_55_c18_0514_0001
-12.638 8.565 c18_22_c18_0143_0001
-12.637 8.906 c18_22_c18_0671_0001
-12.636 8.707 c18_66_c18_0232_0001
-12.634 5.377 c18_55_c18_1057_0001
-12.634 6.579 c18_55_c18_0355_0001
-12.630 9.558 c18_33_c18_0575_0001
-12.629 8.692 c18_77_c18_0016_0001
-12.627 7.446 c18_44_c18_0643_0001
-12.625 1.978 c18_55_c18_0041_0001
-12.625 9.912 c18_44_c18_0715_0001
-12.623 5.929 c18_11_c18_0024_0001
-12.621 3.413 c18_66_c18_0663_0001
-12.621 6.671 c18_44_c18_0801_0001
-12.620 2.816 c18_77_c18_0298_0001
-12.619 7.896 c18_11_c18_0175_0001
-12.617 10.210 c18_33_c18_0972_0001
-12.617 3.787 c18_44_c18_0265_0001
-12.617 6.824 c18_44_c18_0449_0001
-12.616 5.175 c18_88_c18_0675_0001
-12.614 9.746 c18_77_c18_0983_0001
-12.611 6.748 c18_88_c18_0768_0001
-12.610 9.668 c18_55_c18_0343_0001
-12.609 10.026 c18_44_c18_0723_0001
-12.609 4.665 c18_22_c18_1155_0001
-12.606 7.752 c18_33_c18_0219_0001
-12.605 4.888 c18_22_c18_0716_0001
-12.605 9.831 c18_33_c18_0618_0001
-12.604 9.187 c18_66_c18_0281_0001
-12.603 5.618 c18_22_c18_0867_0001
-12.598 8.783 c18_88_c18_0885_0001
-12.593 7.177 c18_88_c18_0471_0001
-12.593 8.011 c18_44_c18_1127_0001
-12.590 9.532 c18_44_c18_0276_0001
-12.589 9.286 c18_66_c18_0299_0001
-12.588 10.266 c18_44_c18_0593_0001
-12.587 4.994 c18_33_c18_0716_0001
-12.585 4.745 c18_44_c18_1144_0001
-12.584 9.832 c18_77_c18_0291_0001
-12.582 2.163 c18_33_c18_0952_0001
-12.582 6.935 c18_11_c18_0418_0001
-12.580 3.297 c18_88_c18_0659_0001
-12.579 8.694 c18_33_c18_0465_0001
-12.577 3.721 c18_22_c18_1118_0001
-12.577 8.983 c18_33_c18_0320_0001
-12.577 9.772 c18_55_c18_0319_0001
-12.575 10.162 c18_44_c18_0355_0001
-12.575 9.047 c18_33_c18_1249_0001
-12.575 9.661 c18_22_c18_0203_0001
-12.574 8.875 c18_11_c18_0989_0001
-12.572 3.631 c18_88_c18_0593_0001
-12.572 9.405 c18_22_c18_0432_0001
-12.570 6.291 c18_77_c18_0971_0001
-12.570 7.249 c18_44_c18_0160_0001
-12.569 6.861 c18_33_c18_0167_0001
-12.569 7.783 c18_77_c18_0903_0001
-12.569 8.136 c18_44_c18_1227_0001
-12.567 8.937 c18_33_c18_0408_0001
-12.566 4.531 c18_55_c18_0307_0001
-12.562 10.092 c18_33_c18_1151_0001
-12.562 6.935 c18_44_c18_0523_0001
-12.559 8.371 c18_44_c18_0422_0001
-12.559 9.119 c18_33_c18_0264_0001
-12.558 2.238 c18_11_c18_0374_0001
-12.558 6.637 c18_44_c18_0377_0001
-12.556 2.498 c18_33_c18_1185_0001
-12.555 6.688 c18_22_c18_0910_0001
-12.555 8.881 c18_44_c18_0283_0001
-12.554 4.003 c18_44_c18_0876_0001
-12.554 6.517 c18_88_c18_0346_0001
-12.554 9.867 c18_77_c18_0273_0001
-12.551 4.210 c18_44_c18_0607_0001
-12.551 7.492 c18_44_c18_0777_0001
-12.551 9.566 c18_11_c18_1039_0001
-12.550 7.270 c18_77_c18_0998_0001
-12.549 5.389 c18_44_c18_0912_0001
-12.549 6.212 c18_55_c18_1150_0001
-12.546 9.520 c18_55_c18_0852_0001
-12.545 9.859 c18_33_c18_0596_0001
-12.544 2.765 c18_88_c18_1098_0001
-12.542 1.969 c18_55_c18_0728_0001
-12.542 10.327 c18_77_c18_0125_0001
-12.542 9.832 c18_77_c18_0341_0001
-12.540 8.809 c18_44_c18_0095_0001
-12.539 7.528 c18_33_c18_1094_0001
-12.537 2.223 c18_11_c18_1225_0001
-12.536 4.852 c18_55_c18_1060_0001
-12.536 7.246 c18_88_c18_0778_0001
-12.533 9.440 c18_66_c18_0730_0001
-12.532 3.501 c18_11_c18_0572_0001
-12.530 10.504 c18_11_c18_0820_0001
-12.528 4.382 c18_11_c18_0326_0001
-12.528 4.506 c18_44_c18_0750_0001
-12.527 4.821 c18_44_c18_0411_0001
-12.526 1.528 c18_77_c18_0066_0001
-12.526 8.543 c18_11_c18_0452_0001
-12.525 4.054 c18_66_c18_0735_0001
-12.525 9.959 c18_55_c18_0213_0001
-12.524 2.330 c18_88_c18_0624_0001
-12.521 5.151 c18_33_c18_0778_0001
-12.519 4.645 c18_22_c18_1201_0001
-12.518 10.231 c18_11_c18_0833_0001
-12.518 3.911 c18_55_c18_1249_0001
-12.516 3.986 c18_11_c18_0027_0001
-12.515 6.597 c18_11_c18_0542_0001
-12.514 4.149 c18_44_c18_0859_0001
-12.514 4.452 c18_55_c18_0972_0001
-12.510 4.697 c18_55_c18_0069_0001
-12.510 9.325 c18_77_c18_0939_0001
-12.509 7.228 c18_44_c18_0874_0001
-12.508 3.317 c18_55_c18_1048_0001
-12.508 6.276 c18_88_c18_0459_0001
-12.507 4.147 c18_44_c18_0391_0001
-12.506 10.039 c18_44_c18_0353_0001
-12.506 3.626 c18_11_c18_0371_0001
-12.506 7.339 c18_66_c18_0219_0001
-12.506 9.479 c18_66_c18_0859_0001
-12.505 7.917 c18_22_c18_1223_0001
-12.504 3.041 c18_44_c18_0467_0001
-12.504 8.635 c18_77_c18_0310_0001
-12.502 6.535 c18_44_c18_0365_0001
-12.500 10.088 c18_55_c18_1220_0001
-12.497 10.052 c18_44_c18_0531_0001
-12.497 9.417 c18_44_c18_0922_0001
-12.495 4.645 c18_77_c18_0653_0001
-12.495 6.367 c18_44_c18_1163_0001
-12.495 8.789 c18_44_c18_0337_0001
-12.494 6.228 c18_55_c18_0443_0001
-12.493 9.111 c18_66_c18_0188_0001
-12.492 9.619 c18_66_c18_0081_0001
-12.491 5.115 c18_77_c18_0639_0001
-12.489 9.529 c18_55_c18_0047_0001
-12.487 6.045 c18_55_c18_0217_0001
-12.486 6.072 c18_33_c18_0234_0001
-12.485 10.306 c18_77_c18_0399_0001
-12.484 4.213 c18_66_c18_1210_0001
-12.484 4.572 c18_66_c18_0520_0001
-12.484 6.245 c18_44_c18_1018_0001
-12.484 8.858 c18_33_c18_0975_0001
-12.483 2.090 c18_33_c18_0286_0001
-12.483 3.829 c18_55_c18_0986_0001
-12.483 9.442 c18_66_c18_0549_0001
-12.481 9.073 c18_11_c18_0202_0001
-12.479 9.087 c18_11_c18_1056_0001
-12.477 6.711 c18_11_c18_0659_0001
-12.475 7.007 c18_33_c18_0182_0001
-12.473 8.796 c18_33_c18_0697_0001
-12.473 9.080 c18_33_c18_0424_0001
-12.470 2.976 c18_77_c18_0600_0001
-12.469 5.413 c18_33_c18_0687_0001
-12.467 2.578 c18_11_c18_0881_0001
-12.462 1.883 c18_77_c18_0765_0001
-12.461 2.613 c18_33_c18_0662_0001
-12.460 3.006 c18_88_c18_0323_0001
-12.458 4.362 c18_66_c18_0330_0001
-12.458 8.941 c18_22_c18_0738_0001
-12.457 9.610 c18_22_c18_0967_0001
-12.455 8.982 c18_22_c18_0507_0001
-12.454 3.727 c18_33_c18_1203_0001
-12.452 3.308 c18_44_c18_1110_0001
-12.452 6.813 c18_77_c18_1130_0001
-12.452 8.885 c18_44_c18_0572_0001
-12.451 2.386 c18_11_c18_1045_0001
-12.450 9.639 c18_44_c18_0289_0001
-12.449 10.317 c18_33_c18_0121_0001
-12.447 8.527 c18_55_c18_0043_0001
-12.446 2.183 c18_66_c18_0531_0001
-12.445 6.571 c18_66_c18_0660_0001
-12.443 2.034 c18_33_c18_0867_0001
-12.442 6.103 c18_66_c18_0904_0001
-12.440 8.801 c18_66_c18_0086_0001
-12.440 9.561 c18_22_c18_0551_0001
-12.438 7.346 c18_22_c18_0872_0001
-12.437 10.323 c18_22_c18_0246_0001
-12.437 5.495 c18_33_c18_0865_0001
-12.435 7.644 c18_44_c18_0761_0001
-12.433 2.384 c18_88_c18_1109_0001
-12.431 4.527 c18_44_c18_0953_0001
-12.430 8.921 c18_66_c18_0142_0001
-12.430 9.028 c18_44_c18_0914_0001
-12.429 10.326 c18_44_c18_0550_0001
-12.428 3.092 c18_55_c18_0433_0001
-12.427 6.862 c18_66_c18_0222_0001
-12.426 6.550 c18_88_c18_1217_0001
-12.425 9.328 c18_33_c18_0510_0001
-12.422 10.463 c18_22_c18_0555_0001
-12.421 6.055 c18_11_c18_0786_0001
-12.420 2.915 c18_33_c18_0860_0001
-12.420 4.386 c18_55_c18_1087_0001
-12.419 3.060 c18_11_c18_0627_0001
-12.417 10.155 c18_33_c18_0396_0001
-12.408 6.189 c18_33_c18_0644_0001
-12.407 4.536 c18_55_c18_1144_0001
-12.407 5.926 c18_22_c18_0262_0001
-12.407 6.934 c18_22_c18_0356_0001
-12.404 2.492 c18_22_c18_0842_0001
-12.401 8.091 c18_33_c18_1099_0001
-12.398 8.811 c18_55_c18_0807_0001
-12.397 8.403 c18_33_c18_0776_0001
-12.396 5.053 c18_55_c18_0057_0001
-12.394 6.940 c18_66_c18_0161_0001
-12.394 8.260 c18_77_c18_0777_0001
-12.393 6.461 c18_77_c18_1212_0001
-12.392 9.845 c18_66_c18_0901_0001
-12.390 1.619 c18_66_c18_0176_0001
-12.390 1.851 c18_33_c18_0742_0001
-12.390 9.176 c18_55_c18_0733_0001
-12.389 6.296 c18_66_c18_0784_0001
-12.386 6.566 c18_55_c18_0494_0001
-12.385 5.745 c18_77_c18_0675_0001
-12.384 6.743 c18_11_c18_0414_0001
-12.381 7.593 c18_44_c18_0932_0001
-12.381 8.731 c18_77_c18_0334_0001
-12.381 8.849 c18_44_c18_0196_0001
-12.378 4.064 c18_77_c18_1010_0001
-12.378 5.445 c18_33_c18_0007_0001
-12.377 5.582 c18_44_c18_0222_0001
-12.376 7.401 c18_33_c18_0962_0001
-12.376 7.834 c18_88_c18_1245_0001
-12.375 6.683 c18_22_c18_0945_0001
-12.374 8.928 c18_55_c18_0563_0001
-12.372 8.688 c18_88_c18_0851_0001
-12.369 7.796 c18_66_c18_0001_0001
-12.369 8.139 c18_88_c18_1219_0001
-12.368 8.471 c18_33_c18_0998_0001
-12.367 6.085 c18_33_c18_0351_0001
-12.366 2.685 c18_11_c18_0159_0001
-12.365 8.803 c18_77_c18_0455_0001
-12.364 8.917 c18_55_c18_0487_0001
-12.360 2.344 c18_88_c18_0098_0001
-12.358 8.430 c18_44_c18_0974_0001
-12.356 3.778 c18_55_c18_0342_0001
-12.354 4.112 c18_11_c18_0013_0001
-12.352 8.330 c18_66_c18_0884_0001
-12.350 3.481 c18_11_c18_0939_0001
-12.350 3.706 c18_33_c18_0492_0001
-12.348 8.900 c18_33_c18_0124_0001
-12.345 6.709 c18_77_c18_1217_0001
-12.345 7.510 c18_88_c18_0282_0001
-12.344 6.809 c18_33_c18_0965_0001
-12.341 6.707 c18_88_c18_0821_0001
-12.341 9.634 c18_11_c18_0871_0001
-12.340 4.799 c18_44_c18_0343_0001
-12.340 7.587 c18_77_c18_0518_0001
-12.337 8.856 c18_44_c18_0863_0001
-12.332 7.598 c18_11_c18_0514_0001
-12.331 2.653 c18_11_c18_0858_0001
-12.331 4.682 c18_55_c18_0268_0001
-12.326 8.360 c18_77_c18_0846_0001
-12.325 3.758 c18_11_c18_1243_0001
-12.323 8.593 c18_55_c18_0108_0001
-12.322 4.554 c18_77_c18_0380_0001
-12.320 8.647 c18_33_c18_1248_0001
-12.318 9.446 c18_33_c18_0265_0001
-12.316 9.357 c18_66_c18_0537_0001
-12.313 4.797 c18_11_c18_0769_0001
-12.313 5.256 c18_33_c18_0174_0001
-12.312 3.521 c18_22_c18_0156_0001
-12.312 4.196 c18_11_c18_0625_0001
-12.310 4.406 c18_55_c18_0476_0001
-12.310 4.599 c18_77_c18_0735_0001
-12.308 4.433 c18_55_c18_0162_0001
-12.307 6.534 c18_11_c18_0867_0001
-12.307 9.381 c18_44_c18_0989_0001
-12.306 7.355 c18_33_c18_1127_0001
-12.304 5.525 c18_77_c18_0459_0001
-12.304 9.693 c18_55_c18_0439_0001
-12.300 9.565 c18_22_c18_0603_0001
-12.298 9.263 c18_33_c18_1183_0001
-12.294 8.470 c18_77_c18_0490_0001
-12.293 9.643 c18_55_c18_0040_0001
-12.289 7.209 c18_44_c18_1196_0001
-12.287 5.978 c18_55_c18_1064_0001
-12.287 7.695 c18_77_c18_0491_0001
-12.287 8.746 c18_44_c18_0900_0001
-12.282 4.566 c18_55_c18_0836_0001
-12.281 7.668 c18_22_c18_0963_0001
-12.277 8.709 c18_77_c18_0227_0001
-12.276 4.480 c18_22_c18_1248_0001
-12.273 6.584 c18_44_c18_0611_0001
-12.273 8.861 c18_22_c18_0975_0001
-12.273 9.296 c18_11_c18_1193_0001
-12.271 3.725 c18_22_c18_0599_0001
-12.271 6.166 c18_44_c18_1030_0001
-12.266 5.691 c18_88_c18_0657_0001
-12.266 6.451 c18_77_c18_0297_0001
-12.266 6.676 c18_44_c18_0335_0001
-12.265 9.060 c18_33_c18_1089_0001
-12.264 8.388 c18_44_c18_0927_0001
-12.264 8.657 c18_22_c18_0839_0001
-12.264 8.901 c18_77_c18_1042_0001
-12.262 2.544 c18_22_c18_0518_0001
-12.257 3.376 c18_88_c18_1014_0001
-12.257 6.955 c18_11_c18_0763_0001
-12.256 2.229 c18_77_c18_0548_0001
-12.256 7.279 c18_22_c18_0256_0001
-12.256 9.039 c18_11_c18_0298_0001
-12.255 6.492 c18_55_c18_0963_0001
-12.255 9.602 c18_77_c18_0198_0001
-12.255 9.711 c18_33_c18_0190_0001
-12.255 9.789 c18_11_c18_0169_0001
-12.254 9.479 c18_55_c18_1043_0001
-12.253 3.089 c18_44_c18_1191_0001
-12.253 4.240 c18_33_c18_0672_0001
-12.252 6.513 c18_22_c18_0976_0001
-12.252 8.775 c18_77_c18_1228_0001
-12.251 6.548 c18_66_c18_0413_0001
-12.250 7.038 c18_44_c18_1135_0001
-12.249 1.627 c18_44_c18_0217_0001
-12.245 10.021 c18_44_c18_0067_0001
-12.245 6.688 c18_22_c18_1008_0001
-12.245 8.420 c18_55_c18_0330_0001
-12.242 4.640 c18_44_c18_0159_0001
-12.241 8.016 c18_77_c18_0644_0001
-12.236 3.407 c18_55_c18_0633_0001
-12.235 6.330 c18_66_c18_0756_0001
-12.234 4.262 c18_22_c18_1061_0001
-12.232 4.421 c18_55_c18_0735_0001
-12.227 8.803 c18_33_c18_0215_0001
-12.227 9.128 c18_33_c18_0327_0001
-12.226 6.131 c18_77_c18_0274_0001
-12.226 8.247 c18_22_c18_0080_0001
-12.225 6.920 c18_66_c18_0059_0001
-12.225 7.012 c18_22_c18_1219_0001
-12.225 9.486 c18_66_c18_1104_0001
-12.224 2.430 c18_66_c18_0153_0001
-12.224 6.546 c18_11_c18_1181_0001
-12.223 3.164 c18_55_c18_1239_0001
-12.223 8.095 c18_77_c18_0510_0001
-12.221 8.640 c18_88_c18_0954_0001
-12.220 7.499 c18_44_c18_1094_0001
-12.219 4.797 c18_55_c18_0627_0001
-12.219 8.813 c18_55_c18_0631_0001
-12.218 9.212 c18_55_c18_1129_0001
-12.214 6.869 c18_33_c18_0176_0001
-12.212 5.555 c18_55_c18_0349_0001
-12.211 5.711 c18_55_c18_0084_0001
-12.211 8.752 c18_33_c18_0050_0001
-12.209 4.042 c18_66_c18_0592_0001
-12.209 6.814 c18_55_c18_0590_0001
-12.208 5.166 c18_44_c18_1155_0001
-12.207 2.941 c18_55_c18_0622_0001
-12.207 8.981 c18_77_c18_0754_0001
-12.206 6.455 c18_44_c18_1250_0001
-12.205 9.144 c18_55_c18_0420_0001
-12.204 8.513 c18_77_c18_0337_0001
-12.204 8.809 c18_44_c18_1124_0001
-12.203 8.894 c18_88_c18_0901_0001
-12.203 9.552 c18_66_c18_0146_0001
-12.202 6.301 c18_44_c18_0923_0001
-12.202 8.465 c18_55_c18_0923_0001
-12.201 4.130 c18_44_c18_1045_0001
-12.199 3.361 c18_22_c18_1143_0001
-12.194 8.993 c18_77_c18_1241_0001
-12.193 1.490 c18_33_c18_1195_0001
-12.193 7.494 c18_33_c18_0562_0001
-12.191 5.263 c18_44_c18_0055_0001
-12.191 6.932 c18_33_c18_0261_0001
-12.190 8.796 c18_66_c18_0033_0001
-12.189 9.030 c18_11_c18_1087_0001
-12.189 9.476 c18_66_c18_0505_0001
-12.188 10.142 c18_44_c18_0194_0001
-12.187 4.741 c18_33_c18_0444_0001
-12.187 6.758 c18_22_c18_0251_0001
-12.184 6.935 c18_66_c18_1207_0001
-12.183 6.741 c18_33_c18_0398_0001
-12.181 8.684 c18_77_c18_0522_0001
-12.180 3.795 c18_33_c18_0325_0001
-12.180 7.894 c18_66_c18_0297_0001
-12.179 6.713 c18_33_c18_0526_0001
-12.179 9.887 c18_66_c18_1235_0001
-12.177 2.649 c18_33_c18_0231_0001
-12.176 2.266 c18_11_c18_0101_0001
-12.176 9.248 c18_66_c18_0623_0001
-12.172 7.288 c18_22_c18_0448_0001
-12.171 6.568 c18_33_c18_1012_0001
-12.170 9.949 c18_88_c18_0906_0001
-12.169 7.341 c18_22_c18_1176_0001
-12.168 3.348 c18_33_c18_0921_0001
-12.162 10.039 c18_44_c18_0386_0001
-12.161 10.398 c18_22_c18_0386_0001
-12.161 4.126 c18_66_c18_0311_0001
-12.161 4.753 c18_33_c18_0388_0001
-12.161 8.769 c18_33_c18_0845_0001
-12.160 4.856 c18_44_c18_0282_0001
-12.160 6.377 c18_88_c18_0212_0001
-12.160 9.050 c18_55_c18_0185_0001
-12.158 10.267 c18_11_c18_1144_0001
-12.158 4.316 c18_11_c18_0399_0001
-12.158 6.787 c18_55_c18_0587_0001
-12.155 10.416 c18_77_c18_0874_0001
-12.154 5.032 c18_55_c18_0474_0001
-12.152 4.051 c18_22_c18_0972_0001
-12.149 4.740 c18_11_c18_0251_0001
-12.146 5.059 c18_88_c18_0881_0001
-12.146 6.564 c18_55_c18_0814_0001
-12.145 2.714 c18_33_c18_0522_0001
-12.145 3.539 c18_22_c18_0225_0001
-12.145 8.949 c18_44_c18_0084_0001
-12.145 9.509 c18_33_c18_0708_0001
-12.142 2.893 c18_55_c18_0428_0001
-12.142 7.223 c18_44_c18_0895_0001
-12.141 9.186 c18_33_c18_0516_0001
-12.140 6.682 c18_55_c18_0557_0001
-12.140 9.457 c18_66_c18_0905_0001
-12.139 4.434 c18_44_c18_1003_0001
-12.138 6.632 c18_88_c18_0616_0001
-12.136 6.717 c18_66_c18_1190_0001
-12.135 7.301 c18_88_c18_0084_0001
-12.134 9.924 c18_33_c18_0549_0001
-12.133 5.775 c18_44_c18_0295_0001
-12.131 3.367 c18_88_c18_0683_0001
-12.130 10.042 c18_44_c18_0042_0001
-12.129 3.240 c18_11_c18_0882_0001
-12.129 6.598 c18_33_c18_0813_0001
-12.128 4.110 c18_66_c18_0162_0001
-12.127 5.612 c18_88_c18_0228_0001
-12.126 2.836 c18_11_c18_0482_0001
-12.124 5.001 c18_66_c18_1136_0001
-12.123 10.138 c18_33_c18_1050_0001
-12.123 2.474 c18_22_c18_0923_0001
-12.119 4.819 c18_66_c18_0308_0001
-12.118 10.063 c18_77_c18_1222_0001
-12.118 8.541 c18_77_c18_0131_0001
-12.117 2.662 c18_55_c18_1236_0001
-12.117 4.132 c18_11_c18_0268_0001
-12.117 4.211 c18_55_c18_0402_0001
-12.114 5.775 c18_88_c18_0160_0001
-12.113 3.063 c18_33_c18_0214_0001
-12.112 9.107 c18_22_c18_0956_0001
-12.111 4.420 c18_77_c18_1239_0001
-12.110 7.605 c18_44_c18_0001_0001
-12.109 8.953 c18_66_c18_0182_0001
-12.109 9.978 c18_88_c18_0334_0001
-12.108 8.963 c18_33_c18_0837_0001
-12.107 6.823 c18_77_c18_0722_0001
-12.106 2.250 c18_88_c18_1019_0001
-12.104 3.222 c18_44_c18_0172_0001
-12.103 4.968 c18_33_c18_1047_0001
-12.103 5.522 c18_77_c18_1242_0001
-12.102 8.574 c18_11_c18_0894_0001
-12.102 8.943 c18_44_c18_0854_0001
-12.099 2.693 c18_33_c18_0763_0001
-12.097 6.673 c18_77_c18_0096_0001
-12.094 9.294 c18_66_c18_0620_0001
-12.093 3.127 c18_44_c18_0886_0001
-12.093 5.153 c18_22_c18_1069_0001
-12.093 6.951 c18_77_c18_0980_0001
-12.093 6.988 c18_11_c18_0369_0001
-12.092 2.967 c18_22_c18_0651_0001
-12.087 8.537 c18_66_c18_0379_0001
-12.086 1.732 c18_66_c18_0121_0001
-12.084 2.727 c18_44_c18_0543_0001
-12.083 9.735 c18_88_c18_0410_0001
-12.082 10.414 c18_77_c18_0115_0001
-12.081 6.932 c18_44_c18_0817_0001
-12.080 4.338 c18_44_c18_0699_0001
-12.080 7.235 c18_44_c18_0871_0001
-12.080 9.019 c18_22_c18_0515_0001
-12.076 4.467 c18_55_c18_1025_0001
-12.076 9.067 c18_33_c18_1166_0001
-12.074 3.304 c18_11_c18_0499_0001
-12.070 4.438 c18_22_c18_0795_0001
-12.069 8.821 c18_55_c18_1026_0001
-12.063 4.084 c18_11_c18_0064_0001
-12.062 2.146 c18_55_c18_1185_0001
-12.061 9.008 c18_22_c18_0452_0001
-12.061 9.011 c18_66_c18_0748_0001
-12.060 5.010 c18_11_c18_0845_0001
-12.058 3.944 c18_77_c18_0205_0001
-12.058 4.430 c18_66_c18_0157_0001
-12.058 5.333 c18_22_c18_0133_0001
-12.058 6.708 c18_88_c18_0234_0001
-12.057 6.026 c18_44_c18_0458_0001
-12.057 9.010 c18_22_c18_0601_0001
-12.053 7.094 c18_66_c18_0486_0001
-12.052 3.363 c18_33_c18_0623_0001
-12.050 8.626 c18_22_c18_0193_0001
-12.046 7.067 c18_44_c18_0013_0001
